# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -14.45427509      0.19637792      0.19562067
    -14.45027469      0.19668470      0.19542068
    -14.44627429      0.19705007      0.19521120
    -14.44227389      0.19747566      0.19499656
    -14.43827349      0.19796270      0.19478119
    -14.43427309      0.19851202      0.19456959
    -14.43027269      0.19912404      0.19436630
    -14.42627229      0.19979874      0.19417587
    -14.42227189      0.20053565      0.19400283
    -14.41827149      0.20133385      0.19385168
    -14.41427109      0.20219199      0.19372682
    -14.41027069      0.20310826      0.19363257
    -14.40627029      0.20408038      0.19357308
    -14.40226989      0.20510565      0.19355236
    -14.39826949      0.20618093      0.19357422
    -14.39426909      0.20730263      0.19364224
    -14.39026869      0.20846679      0.19375975
    -14.38626829      0.20966902      0.19392981
    -14.38226789      0.21090456      0.19415517
    -14.37826749      0.21216832      0.19443826
    -14.37426709      0.21345485      0.19478117
    -14.37026669      0.21475843      0.19518561
    -14.36626629      0.21607305      0.19565290
    -14.36226589      0.21739247      0.19618399
    -14.35826549      0.21871024      0.19677938
    -14.35426509      0.22001977      0.19743916
    -14.35026469      0.22131431      0.19816297
    -14.34626429      0.22258703      0.19895004
    -14.34226389      0.22383107      0.19979910
    -14.33826349      0.22503954      0.20070848
    -14.33426309      0.22620561      0.20167603
    -14.33026269      0.22732250      0.20269917
    -14.32626229      0.22838357      0.20377489
    -14.32226189      0.22938234      0.20489974
    -14.31826149      0.23031252      0.20606986
    -14.31426109      0.23116809      0.20728100
    -14.31026069      0.23194329      0.20852852
    -14.30626029      0.23263269      0.20980743
    -14.30225989      0.23323120      0.21111240
    -14.29825949      0.23373415      0.21243780
    -14.29425909      0.23413725      0.21377771
    -14.29025869      0.23443670      0.21512598
    -14.28625829      0.23462914      0.21647624
    -14.28225789      0.23471171      0.21782193
    -14.27825749      0.23468208      0.21915636
    -14.27425709      0.23453844      0.22047275
    -14.27025669      0.23427951      0.22176422
    -14.26625629      0.23390458      0.22302391
    -14.26225589      0.23341347      0.22424495
    -14.25825549      0.23280658      0.22542056
    -14.25425509      0.23208484      0.22654402
    -14.25025469      0.23124974      0.22760879
    -14.24625429      0.23030330      0.22860851
    -14.24225389      0.22924806      0.22953703
    -14.23825349      0.22808706      0.23038848
    -14.23425309      0.22682384      0.23115729
    -14.23025269      0.22546239      0.23183822
    -14.22625229      0.22400714      0.23242641
    -14.22225189      0.22246292      0.23291739
    -14.21825149      0.22083496      0.23330715
    -14.21425109      0.21912880      0.23359211
    -14.21025069      0.21735034      0.23376919
    -14.20625029      0.21550570      0.23383580
    -14.20224989      0.21360129      0.23378988
    -14.19824949      0.21164367      0.23362989
    -14.19424909      0.20963961      0.23335484
    -14.19024869      0.20759597      0.23296429
    -14.18624829      0.20551970      0.23245834
    -14.18224789      0.20341780      0.23183766
    -14.17824749      0.20129728      0.23110345
    -14.17424709      0.19916511      0.23025745
    -14.17024669      0.19702821      0.22930192
    -14.16624629      0.19489336      0.22823964
    -14.16224589      0.19276723      0.22707389
    -14.15824549      0.19065632      0.22580839
    -14.15424509      0.18856690      0.22444734
    -14.15024469      0.18650504      0.22299534
