# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.34922575      0.00801649
    -19.99599960      0.54593539      0.02181976
    -19.99199920      0.72723655      0.05868113
    -19.98799880      0.82548499      0.13598031
    -19.98399840      0.79843909      0.26871101
    -19.97999800      0.65807399      0.45249799
    -19.97599760      0.46218936      0.64930449
    -19.97199720      0.27669121      0.79392458
    -19.96799680      0.14156721      0.82719729
    -19.96399640      0.06352524      0.73440932
    -19.95999600      0.03086620      0.55560827
    -19.95599560      0.03261733      0.35819847
    -19.95199520      0.06949941      0.19689883
    -19.94799480      0.15328784      0.09281332
    -19.94399440      0.29468451      0.03970767
    -19.93999400      0.48385621      0.02299730
    -19.93599360      0.67713745      0.03528106
    -19.93199320      0.80750782      0.08216917
    -19.92799280      0.82057199      0.17795426
    -19.92399240      0.71053546      0.33134217
    -19.91999200      0.52426863      0.52616061
    -19.91599160      0.32962602      0.71202455
    -19.91199120      0.17660196      0.82105842
    -19.90799080      0.08064515      0.80677511
    -19.90399040      0.03149787      0.67550717
    -19.89999000      0.01105895      0.48195505
    -19.89598960      0.00570856      0.29301075
    -19.89198920      0.01058785      0.15180289
    -19.88798880      0.03015832      0.06706060
    -19.88398840      0.07770823      0.02548546
    -19.87998800      0.17133445      0.00935732
    -19.87598760      0.32199157      0.00718537
    -19.87198720      0.51564597      0.01704027
    -19.86798680      0.70365261      0.04684929
    -19.86398640      0.81820853      0.11269253
    -19.85998600      0.81071591      0.23142134
    -19.85598560      0.68449830      0.40501215
    -19.85198520      0.49246463      0.60399829
    -19.84798480      0.30190945      0.76754285
    -19.84398440      0.15771659      0.83112925
    -19.83998400      0.07020658      0.76689073
    -19.83598360      0.02663135      0.60297236
    -19.83198320      0.00861461      0.40398041
    -19.82798280      0.00241132      0.23063340
    -19.82398240      0.00075240      0.11219749
    -19.81998200      0.00091673      0.04650977
    -19.81598160      0.00283911      0.01642971
    -19.81198120      0.00841660      0.00495198
    -19.80798080      0.02139065      0.00130830
    -19.80398040      0.04633815      0.00047044
    -19.79998000      0.08553793      0.00084688
    -19.79597960      0.13454826      0.00279685
    -19.79197920      0.18034184      0.00833376
    -19.78797880      0.20597473      0.02121646
    -19.78397840      0.20046123      0.04603164
    -19.77997800      0.16624396      0.08510234
    -19.77597760      0.11747905      0.13406816
    -19.77197720      0.07074153      0.17997362
    -19.76797680      0.03629910      0.20586905
    -19.76397640      0.01587674      0.20066532
    -19.75997600      0.00595160      0.16666814
    -19.75597560      0.00208998      0.11795923
    -19.75197520      0.00150714      0.07113955
    -19.74797480      0.00411681      0.03655974
    -19.74397440      0.01366474      0.01601854
    -19.73997400      0.03965049      0.00603303
    -19.73597360      0.09818489      0.00221423
    -19.73197320      0.20719454      0.00193688
    -19.72797280      0.37257816      0.00559363
    -19.72397240      0.57091651      0.01798143
    -19.71997200      0.74557949      0.05019754
    -19.71597160      0.83019335      0.11954705
    -19.71197120      0.78960034      0.24261926
    -19.70797080      0.64597569      0.41958167
    -19.70397040      0.46669962      0.61833434
    -19.69997000      0.32478008      0.77659907
    -19.69596960      0.26306552      0.83166089
    -19.69196920      0.28149289      0.76089729
    -19.68796880      0.34505814      0.59950022
    -19.68396840      0.40340048      0.41950132
    -19.67996800      0.41510749      0.28891013
    -19.67596760      0.36709224      0.24178795
    -19.67196720      0.27722471      0.27172341
    -19.66796680      0.17849540      0.34175984
    -19.66396640      0.09794488      0.40249882
    -19.65996600      0.04579846      0.41436641
    -19.65596560      0.01824832      0.36583074
    -19.65196520      0.00619577      0.27564946
    -19.64796480      0.00179253      0.17705163
    -19.64396440      0.00044191      0.09691310
