# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545611 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -14.45438852      0.20148963      0.18714102
    -14.45038812      0.20261608      0.18739891
    -14.44638772      0.20376787      0.18770628
    -14.44238732      0.20494088      0.18806452
    -14.43838692      0.20613086      0.18847470
    -14.43438652      0.20733336      0.18893757
    -14.43038612      0.20854384      0.18945353
    -14.42638572      0.20975765      0.19002266
    -14.42238532      0.21097007      0.19064469
    -14.41838492      0.21217635      0.19131900
    -14.41438452      0.21337169      0.19204465
    -14.41038412      0.21455135      0.19282034
    -14.40638372      0.21571060      0.19364447
    -14.40238332      0.21684478      0.19451508
    -14.39838292      0.21794932      0.19542995
    -14.39438252      0.21901979      0.19638653
    -14.39038212      0.22005190      0.19738200
    -14.38638172      0.22104151      0.19841327
    -14.38238132      0.22198469      0.19947700
    -14.37838092      0.22287772      0.20056965
    -14.37438052      0.22371712      0.20168745
    -14.37038012      0.22449966      0.20282644
    -14.36637972      0.22522237      0.20398253
    -14.36237932      0.22588257      0.20515147
    -14.35837892      0.22647788      0.20632891
    -14.35437852      0.22700624      0.20751042
    -14.35037812      0.22746589      0.20869150
    -14.34637772      0.22785541      0.20986764
    -14.34237732      0.22817369      0.21103431
    -14.33837692      0.22841997      0.21218700
    -14.33437652      0.22859382      0.21332124
    -14.33037612      0.22869513      0.21443267
    -14.32637572      0.22872415      0.21551697
    -14.32237532      0.22868141      0.21657000
    -14.31837492      0.22856778      0.21758772
    -14.31437452      0.22838442      0.21856629
    -14.31037412      0.22813280      0.21950202
    -14.30637372      0.22781465      0.22039146
    -14.30237332      0.22743197      0.22123137
    -14.29837292      0.22698699      0.22201875
    -14.29437252      0.22648220      0.22275086
    -14.29037212      0.22592026      0.22342521
    -14.28637172      0.22530404      0.22403962
    -14.28237132      0.22463654      0.22459217
    -14.27837092      0.22392094      0.22508126
    -14.27437052      0.22316049      0.22550555
    -14.27037012      0.22235856      0.22586405
    -14.26636972      0.22151857      0.22615604
    -14.26236932      0.22064396      0.22638113
    -14.25836892      0.21973822      0.22653921
    -14.25436852      0.21880479      0.22663047
    -14.25036812      0.21784707      0.22665541
    -14.24636772      0.21686842      0.22661479
    -14.24236732      0.21587208      0.22650965
    -14.23836692      0.21486121      0.22634130
    -14.23436652      0.21383879      0.22611127
    -14.23036612      0.21280768      0.22582135
    -14.22636572      0.21177054      0.22547353
    -14.22236532      0.21072987      0.22507001
    -14.21836492      0.20968791      0.22461316
    -14.21436452      0.20864671      0.22410552
    -14.21036412      0.20760808      0.22354975
    -14.20636372      0.20657358      0.22294864
    -14.20236332      0.20554450      0.22230508
    -14.19836292      0.20452190      0.22162203
    -14.19436252      0.20350655      0.22090249
    -14.19036212      0.20249896      0.22014950
    -14.18636172      0.20149940      0.21936609
    -14.18236132      0.20050785      0.21855528
    -14.17836092      0.19952407      0.21772004
    -14.17436052      0.19854756      0.21686328
    -14.17036012      0.19757759      0.21598783
    -14.16635972      0.19661321      0.21509640
    -14.16235932      0.19565328      0.21419158
    -14.15835892      0.19469646      0.21327583
    -14.15435852      0.19374124      0.21235141
    -14.15035812      0.19278599      0.21142045
    -14.14635772      0.19182892      0.21048485
    -14.14235732      0.19086816      0.20954633
    -14.13835692      0.18990177      0.20860639
    -14.13435652      0.18892772      0.20766630
    -14.13035612      0.18794399      0.20672712
    -14.12635572      0.18694853      0.20578964
    -14.12235532      0.18593934      0.20485447
    -14.11835492      0.18491443      0.20392193
    -14.11435452      0.18387192      0.20299214
    -14.11035412      0.18281000      0.20206500
    -14.10635372      0.18172700      0.20114015
    -14.10235332      0.18062136      0.20021704
    -14.09835292      0.17949172      0.19929494
    -14.09435252      0.17833689      0.19837289
    -14.09035212      0.17715586      0.19744978
    -14.08635172      0.17594787      0.19652433
    -14.08235132      0.17471237      0.19559513
    -14.07835092      0.17344907      0.19466064
    -14.07435052      0.17215791      0.19371923
    -14.07035012      0.17083913      0.19276918
    -14.06634972      0.16949321      0.19180872
    -14.06234932      0.16812092      0.19083603
    -14.05834892      0.16672330      0.18984930
    -14.05434852      0.16530167      0.18884672
    -14.05034812      0.16385762      0.18782653
    -14.04634772      0.16239301      0.18678700
    -14.04234732      0.16090996      0.18572652
    -14.03834692      0.15941084      0.18464356
    -14.03434652      0.15789826      0.18353673
    -14.03034612      0.15637504      0.18240476
    -14.02634572      0.15484424      0.18124659
    -14.02234532      0.15330908      0.18006130
    -14.01834492      0.15177296      0.17884819
    -14.01434452      0.15023945      0.17760677
    -14.01034412      0.14871221      0.17633678
    -14.00634372      0.14719502      0.17503819
    -14.00234332      0.14569174      0.17371123
    -13.99834292      0.14420625      0.17235636
    -13.99434252      0.14274248      0.17097433
    -13.99034212      0.14130432      0.16956612
    -13.98634172      0.13989562      0.16813298
    -13.98234132      0.13852018      0.16667644
    -13.97834092      0.13718166      0.16519825
    -13.97434052      0.13588361      0.16370044
    -13.97034012      0.13462940      0.16218526
    -13.96633972      0.13342219      0.16065519
    -13.96233932      0.13226493      0.15911296
    -13.95833892      0.13116030      0.15756146
    -13.95433852      0.13011071      0.15600380
    -13.95033812      0.12911822      0.15444324
    -13.94633772      0.12818460      0.15288320
    -13.94233732      0.12731122      0.15132722
    -13.93833692      0.12649910      0.14977897
    -13.93433652      0.12574883      0.14824218
    -13.93033612      0.12506063      0.14672063
    -13.92633572      0.12443425      0.14521816
    -13.92233532      0.12386905      0.14373858
    -13.91833492      0.12336392      0.14228569
    -13.91433452      0.12291732      0.14086324
    -13.91033412      0.12252731      0.13947489
    -13.90633372      0.12219147      0.13812419
    -13.90233332      0.12190699      0.13681455
    -13.89833292      0.12167067      0.13554921
    -13.89433252      0.12147890      0.13433120
    -13.89033212      0.12132774      0.13316334
    -13.88633172      0.12121289      0.13204817
    -13.88233132      0.12112977      0.13098798
    -13.87833092      0.12107352      0.12998473
    -13.87433052      0.12103906      0.12904008
    -13.87033012      0.12102112      0.12815530
    -13.86632972      0.12101428      0.12733133
    -13.86232932      0.12101302      0.12656871
    -13.85832892      0.12101178      0.12586759
    -13.85432852      0.12100498      0.12522771
    -13.85032812      0.12098710      0.12464839
    -13.84632772      0.12095271      0.12412852
    -13.84232732      0.12089654      0.12366660
    -13.83832692      0.12081351      0.12326069
    -13.83432652      0.12069878      0.12290844
    -13.83032612      0.12054781      0.12260709
    -13.82632572      0.12035641      0.12235353
    -13.82232532      0.12012076      0.12214423
    -13.81832492      0.11983746      0.12197535
    -13.81432452      0.11950356      0.12184271
    -13.81032412      0.11911661      0.12174184
    -13.80632372      0.11867467      0.12166801
    -13.80232332      0.11817634      0.12161626
    -13.79832292      0.11762076      0.12158145
    -13.79432252      0.11700765      0.12155830
    -13.79032212      0.11633729      0.12154140
    -13.78632172      0.11561054      0.12152532
    -13.78232132      0.11482881      0.12150459
    -13.77832092      0.11399408      0.12147378
    -13.77432052      0.11310888      0.12142758
    -13.77032012      0.11217622      0.12136077
    -13.76631972      0.11119964      0.12126835
    -13.76231932      0.11018309      0.12114552
    -13.75831892      0.10913099      0.12098779
    -13.75431852      0.10804810      0.12079096
    -13.75031812      0.10693952      0.12055121
    -13.74631772      0.10581065      0.12026512
    -13.74231732      0.10466709      0.11992972
    -13.73831692      0.10351464      0.11954248
    -13.73431652      0.10235921      0.11910139
    -13.73031612      0.10120677      0.11860496
    -13.72631572      0.10006330      0.11805222
    -13.72231532      0.09893472      0.11744278
    -13.71831492      0.09782683      0.11677677
    -13.71431452      0.09674527      0.11605492
    -13.71031412      0.09569546      0.11527849
    -13.70631372      0.09468251      0.11444931
    -13.70231332      0.09371125      0.11356973
    -13.69831292      0.09278609      0.11264262
    -13.69431252      0.09191104      0.11167134
    -13.69031212      0.09108966      0.11065970
    -13.68631172      0.09032502      0.10961195
    -13.68231132      0.08961964      0.10853272
    -13.67831092      0.08897554      0.10742698
    -13.67431052      0.08839416      0.10629998
    -13.67031012      0.08787634      0.10515725
    -13.66630972      0.08742238      0.10400447
    -13.66230932      0.08703198      0.10284748
    -13.65830892      0.08670426      0.10169219
    -13.65430852      0.08643778      0.10054454
    -13.65030812      0.08623055      0.09941043
    -13.64630772      0.08608003      0.09829567
    -13.64230731      0.08598322      0.09720591
    -13.63830691      0.08593661      0.09614660
    -13.63430651      0.08593628      0.09512293
    -13.63030611      0.08597791      0.09413978
    -13.62630571      0.08605682      0.09320167
    -13.62230531      0.08616805      0.09231273
    -13.61830491      0.08630636      0.09147663
    -13.61430451      0.08646634      0.09069658
    -13.61030411      0.08664242      0.08997527
    -13.60630371      0.08682893      0.08931486
    -13.60230331      0.08702017      0.08871696
    -13.59830291      0.08721049      0.08818260
    -13.59430251      0.08739428      0.08771225
    -13.59030211      0.08756607      0.08730579
    -13.58630171      0.08772059      0.08696251
    -13.58230131      0.08785278      0.08668114
    -13.57830091      0.08795789      0.08645987
    -13.57430051      0.08803148      0.08629634
    -13.57030011      0.08806947      0.08618766
    -13.56629971      0.08806820      0.08613050
    -13.56229931      0.08802446      0.08612106
