# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -6.288181 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.71181894      0.01447600      0.01447622
    -13.70781854      0.04386861      0.04386918
    -13.70381814      0.11328128      0.11328252
    -13.69981774      0.24926508      0.24926730
    -13.69581734      0.46737310      0.46737633
    -13.69181694      0.74673240      0.74673605
    -13.68781654      1.01663549      1.01663842
    -13.68381614      1.17940928      1.17941029
    -13.67981574      1.16590404      1.16590270
    -13.67581534      0.98210987      0.98210676
    -13.67181494      0.70494681      0.70494316
    -13.66781454      0.43117324      0.43117013
    -13.66381414      0.22472382      0.22472175
    -13.65981374      0.09981436      0.09981324
    -13.65581334      0.03784638      0.03784588
    -13.65181294      0.01259504      0.01259487
    -13.64781254      0.00524114      0.00524113
    -13.64381214      0.00813996      0.00814010
    -13.63981174      0.02449714      0.02449759
    -13.63581134      0.06865534      0.06865644
    -13.63181094      0.16488710      0.16488929
    -13.62781054      0.33755653      0.33756012
    -13.62381014      0.58886304      0.58886773
    -13.61980974      0.87534974      0.87535437
    -13.61580934      1.10878650      1.10878940
    -13.61180894      1.19677702      1.19677694
    -13.60780854      1.10072172      1.10071870
    -13.60380814      0.86266229      0.86265762
    -13.59980774      0.57610690      0.57610224
    -13.59580734      0.32784180      0.32783827
    -13.59180694      0.15897343      0.15897130
    -13.58780654      0.06568766      0.06568660
    -13.58380614      0.02312821      0.02312778
    -13.57980574      0.00693908      0.00693893
    -13.57580534      0.00177442      0.00177438
    -13.57180494      0.00038984      0.00038983
    -13.56780454      0.00009529      0.00009529
    -13.56380414      0.00015133      0.00015133
    -13.55980374      0.00071046      0.00071048
    -13.55580334      0.00305962      0.00305969
    -13.55180294      0.01125077      0.01125099
    -13.54780254      0.03525489      0.03525549
    -13.54380214      0.09413616      0.09413751
    -13.53980174      0.21418714      0.21418968
    -13.53580134      0.41527170      0.41527555
    -13.53180094      0.68609009      0.68609471
    -13.52780054      0.96598049      0.96598453
    -13.52380014      1.15930341      1.15930530
    -13.51979974      1.18697096      1.18696990
    -13.51579934      1.04001050      1.04000700
    -13.51179894      0.78837849      0.78837407
    -13.50779854      0.53630621      0.53630242
    -13.50379814      0.36254515      0.36254279
    -13.49979774      0.28867019      0.28866922
    -13.49579734      0.28598652      0.28598635
    -13.49179694      0.30415586      0.30415585
    -13.48779654      0.30111923      0.30111899
    -13.48379614      0.26102583      0.26102530
    -13.47979574      0.19430883      0.19430816
    -13.47579534      0.12352038      0.12351978
    -13.47179494      0.06694892      0.06694849
    -13.46779454      0.03092569      0.03092545
    -13.46379414      0.01217346      0.01217335
    -13.45979374      0.00408332      0.00408327
    -13.45579334      0.00116711      0.00116710
    -13.45179294      0.00028426      0.00028425
    -13.44779254      0.00005899      0.00005899
    -13.44379214      0.00001043      0.00001043
    -13.43979174      0.00000157      0.00000157
    -13.43579134      0.00000020      0.00000020
    -13.43179094      0.00000005      0.00000005
    -13.42779054      0.00000031      0.00000031
    -13.42379014      0.00000255      0.00000255
    -13.41978974      0.00001821      0.00001821
    -13.41578934      0.00011061      0.00011061
    -13.41178894      0.00057264      0.00057265
    -13.40778854      0.00252625      0.00252630
    -13.40378814      0.00949659      0.00949675
    -13.39978774      0.03041996      0.03042040
    -13.39578734      0.08303255      0.08303358
    -13.39178694      0.19312450      0.19312650
    -13.38778654      0.38275985      0.38276297
    -13.38378614      0.64642547      0.64642935
    -13.37978574      0.93030771      0.93031128
    -13.37578534      1.14105065      1.14105257
    -13.37178494      1.19337978      1.19337922
    -13.36778454      1.06655644      1.06655369
    -13.36378414      0.82179885      0.82179515
    -13.35978374      0.56521983      0.56521660
    -13.35578334      0.38927712      0.38927525
    -13.35178294      0.33519524      0.33519488
    -13.34778253      0.38834372      0.38834441
    -13.34378213      0.49371272      0.49371369
    -13.33978173      0.58097963      0.58098017
    -13.33578133      0.59533061      0.59533030
    -13.33178093      0.52259180      0.52259073
    -13.32778053      0.39140158      0.39140017
    -13.32378013      0.24987065      0.24986936
