DATETIME,TIME,LON,LAT,HT,SST
"18-JAN-2010",11705,108.375,-27.875,0,22.49  
"19-JAN-2010",11706,108.375,-27.875,0,22.13  
"20-JAN-2010",11707,108.375,-27.875,0,21.65  
"21-JAN-2010",11708,108.375,-27.875,0,21.39  
"22-JAN-2010",11709,108.375,-27.875,0,21.73  
"23-JAN-2010",11710,108.375,-27.875,0,21.66  
"24-JAN-2010",11711,108.375,-27.875,0,21.69  
"25-JAN-2010",11712,108.375,-27.875,0,21.54  
"26-JAN-2010",11713,108.375,-27.875,0,21.38  
"27-JAN-2010",11714,108.375,-27.875,0,21.41  
"28-JAN-2010",11715,108.375,-27.875,0,21.37  
"29-JAN-2010",11716,108.375,-27.875,0,21.52  
"30-JAN-2010",11717,108.375,-27.875,0,21.56  
"31-JAN-2010",11718,108.375,-27.875,0,21.6  
"01-FEB-2010",11719,108.375,-27.875,0,21.67  
"02-FEB-2010",11720,108.375,-27.875,0,21.68  
"03-FEB-2010",11721,108.375,-27.875,0,21.43  
"04-FEB-2010",11722,108.375,-27.875,0,21.31  
"05-FEB-2010",11723,108.375,-27.875,0,21.42  
"06-FEB-2010",11724,108.375,-27.875,0,21.49  
"07-FEB-2010",11725,108.375,-27.875,0,21.49  
"08-FEB-2010",11726,108.375,-27.875,0,21.72  
"09-FEB-2010",11727,108.375,-27.875,0,21.98  
"10-FEB-2010",11728,108.375,-27.875,0,22.12  
"11-FEB-2010",11729,108.375,-27.875,0,22.17  
"12-FEB-2010",11730,108.375,-27.875,0,22.19  
"13-FEB-2010",11731,108.375,-27.875,0,22.14  
"14-FEB-2010",11732,108.375,-27.875,0,22.3  
"15-FEB-2010",11733,108.375,-27.875,0,22.35  
"16-FEB-2010",11734,108.375,-27.875,0,22.47  
"17-FEB-2010",11735,108.375,-27.875,0,22.58  
"18-FEB-2010",11736,108.375,-27.875,0,23.19  
"19-FEB-2010",11737,108.375,-27.875,0,23.38  
"20-FEB-2010",11738,108.375,-27.875,0,23.46  
"21-FEB-2010",11739,108.375,-27.875,0,23.52  
"22-FEB-2010",11740,108.375,-27.875,0,23.32  
"23-FEB-2010",11741,108.375,-27.875,0,23.45  
"24-FEB-2010",11742,108.375,-27.875,0,23.43  
"25-FEB-2010",11743,108.375,-27.875,0,23.22  
"26-FEB-2010",11744,108.375,-27.875,0,23.07  
"27-FEB-2010",11745,108.375,-27.875,0,23.1  
"28-FEB-2010",11746,108.375,-27.875,0,23.45  
"01-MAR-2010",11747,108.375,-27.875,0,23.46  
"02-MAR-2010",11748,108.375,-27.875,0,23.21  
"03-MAR-2010",11749,108.375,-27.875,0,23.25  
"04-MAR-2010",11750,108.375,-27.875,0,23.16  
"05-MAR-2010",11751,108.375,-27.875,0,23.04  
"06-MAR-2010",11752,108.375,-27.875,0,22.83  
"07-MAR-2010",11753,108.375,-27.875,0,22.69  
"08-MAR-2010",11754,108.375,-27.875,0,22.3  
"09-MAR-2010",11755,108.375,-27.875,0,22.65  
"10-MAR-2010",11756,108.375,-27.875,0,22.82  
"11-MAR-2010",11757,108.375,-27.875,0,23.37  
