DATETIME,TIME,LON,LAT,HT,SST
"25-APR-2011",12167,52.125,-6.125,0,30.09  
"26-APR-2011",12168,52.125,-6.125,0,30.2  
"27-APR-2011",12169,52.125,-6.125,0,30.43  
"28-APR-2011",12170,52.125,-6.125,0,30.14  
"29-APR-2011",12171,52.125,-6.125,0,30.12  
"30-APR-2011",12172,52.125,-6.125,0,29.81  
"01-MAY-2011",12173,52.125,-6.125,0,30.01  
"02-MAY-2011",12174,52.125,-6.125,0,29.94  
"03-MAY-2011",12175,52.125,-6.125,0,29.88  
"04-MAY-2011",12176,52.125,-6.125,0,29.87  
"05-MAY-2011",12177,52.125,-6.125,0,29.51  
"06-MAY-2011",12178,52.125,-6.125,0,29.74  
"07-MAY-2011",12179,52.125,-6.125,0,29.54  
"08-MAY-2011",12180,52.125,-6.125,0,29.59  
"09-MAY-2011",12181,52.125,-6.125,0,29.5  
"10-MAY-2011",12182,52.125,-6.125,0,29.33  
"11-MAY-2011",12183,52.125,-6.125,0,29.15  
"12-MAY-2011",12184,52.125,-6.125,0,29.07  
"13-MAY-2011",12185,52.125,-6.125,0,29.11  
"14-MAY-2011",12186,52.125,-6.125,0,29.01  
"15-MAY-2011",12187,52.125,-6.125,0,28.99  
"16-MAY-2011",12188,52.125,-6.125,0,28.81  
"17-MAY-2011",12189,52.125,-6.125,0,29.01  
"18-MAY-2011",12190,52.125,-6.125,0,29.19  
"19-MAY-2011",12191,52.125,-6.125,0,29.13  
"20-MAY-2011",12192,52.125,-6.125,0,28.97  
"21-MAY-2011",12193,52.125,-6.125,0,29.07  
"22-MAY-2011",12194,52.125,-6.125,0,29.16  
"23-MAY-2011",12195,52.125,-6.125,0,29.15  
"24-MAY-2011",12196,52.125,-6.125,0,29.31  
"25-MAY-2011",12197,52.125,-6.125,0,29.2  
"26-MAY-2011",12198,52.125,-6.125,0,29.04  
"27-MAY-2011",12199,52.125,-6.125,0,28.84  
"28-MAY-2011",12200,52.125,-6.125,0,28.65  
"29-MAY-2011",12201,52.125,-6.125,0,28.61  
"30-MAY-2011",12202,52.125,-6.125,0,28.54  
"31-MAY-2011",12203,52.125,-6.125,0,28.69  
"01-JUN-2011",12204,52.125,-6.125,0,28.72  
"02-JUN-2011",12205,52.125,-6.125,0,28.86  
"03-JUN-2011",12206,52.125,-6.125,0,28.97  
"04-JUN-2011",12207,52.125,-6.125,0,28.7  
"05-JUN-2011",12208,52.125,-6.125,0,28.47  
"06-JUN-2011",12209,52.125,-6.125,0,28.75  
"07-JUN-2011",12210,52.125,-6.125,0,28.89  
"08-JUN-2011",12211,52.125,-6.125,0,28.71  
"09-JUN-2011",12212,52.125,-6.125,0,28.53  
"10-JUN-2011",12213,52.125,-6.125,0,28.45  
"11-JUN-2011",12214,52.125,-6.125,0,28.26  
"12-JUN-2011",12215,52.125,-6.125,0,27.96  
"13-JUN-2011",12216,52.125,-6.125,0,27.94  
"14-JUN-2011",12217,52.125,-6.125,0,27.93  
"15-JUN-2011",12218,52.125,-6.125,0,27.78  
"16-JUN-2011",12219,52.125,-6.125,0,27.72  
"17-JUN-2011",12220,52.125,-6.125,0,27.53  
"18-JUN-2011",12221,52.125,-6.125,0,27.55  
"19-JUN-2011",12222,52.125,-6.125,0,27.39  
"20-JUN-2011",12223,52.125,-6.125,0,27.06  
"21-JUN-2011",12224,52.125,-6.125,0,27.3  
"22-JUN-2011",12225,52.125,-6.125,0,27.38  
"23-JUN-2011",12226,52.125,-6.125,0,27.52  
"24-JUN-2011",12227,52.125,-6.125,0,27.26  
"25-JUN-2011",12228,52.125,-6.125,0,27.31  
"26-JUN-2011",12229,52.125,-6.125,0,27.39  
"27-JUN-2011",12230,52.125,-6.125,0,27.47  
"28-JUN-2011",12231,52.125,-6.125,0,27.34  
"29-JUN-2011",12232,52.125,-6.125,0,27.37  
"30-JUN-2011",12233,52.125,-6.125,0,27.43  
"01-JUL-2011",12234,52.125,-6.125,0,27.46  
"02-JUL-2011",12235,52.125,-6.125,0,27.51  
"03-JUL-2011",12236,52.125,-6.125,0,27.67  
"04-JUL-2011",12237,52.125,-6.125,0,27.37  
"05-JUL-2011",12238,52.125,-6.125,0,27.39  
"06-JUL-2011",12239,52.125,-6.125,0,27.69  
"07-JUL-2011",12240,52.125,-6.125,0,28.01  
"08-JUL-2011",12241,52.125,-6.125,0,28.05  
"09-JUL-2011",12242,52.125,-6.125,0,28.1  
"10-JUL-2011",12243,52.125,-6.125,0,28.19  
"11-JUL-2011",12244,52.125,-6.125,0,27.54  
"12-JUL-2011",12245,52.125,-6.125,0,27.75  
"13-JUL-2011",12246,52.125,-6.125,0,27.27  
"14-JUL-2011",12247,52.125,-6.125,0,26.64  
"15-JUL-2011",12248,52.125,-6.125,0,26.64  
"16-JUL-2011",12249,52.125,-6.125,0,26.73  
"17-JUL-2011",12250,52.125,-6.125,0,26.62  
"18-JUL-2011",12251,52.125,-6.125,0,26.28  
"19-JUL-2011",12252,52.125,-6.125,0,26.32  
"20-JUL-2011",12253,52.125,-6.125,0,26.46  
"21-JUL-2011",12254,52.125,-6.125,0,26.43  
"22-JUL-2011",12255,52.125,-6.125,0,26.45  
"23-JUL-2011",12256,52.125,-6.125,0,26.68  
"24-JUL-2011",12257,52.125,-6.125,0,26.47  
"25-JUL-2011",12258,52.125,-6.125,0,26.44  
"26-JUL-2011",12259,52.125,-6.125,0,26.22  
"27-JUL-2011",12260,52.125,-6.125,0,26.37  
"28-JUL-2011",12261,52.125,-6.125,0,26.49  
"29-JUL-2011",12262,52.125,-6.125,0,26.33  
"30-JUL-2011",12263,52.125,-6.125,0,26.36  
"31-JUL-2011",12264,52.125,-6.125,0,26.8  
"01-AUG-2011",12265,52.125,-6.125,0,27.07  
"02-AUG-2011",12266,52.125,-6.125,0,26.99  
"03-AUG-2011",12267,52.125,-6.125,0,27.12  
"04-AUG-2011",12268,52.125,-6.125,0,27.14  
"05-AUG-2011",12269,52.125,-6.125,0,26.95  
"06-AUG-2011",12270,52.125,-6.125,0,27.04  
"07-AUG-2011",12271,52.125,-6.125,0,26.96  
"08-AUG-2011",12272,52.125,-6.125,0,27.17  
"09-AUG-2011",12273,52.125,-6.125,0,27.07  
"10-AUG-2011",12274,52.125,-6.125,0,27.38  
"11-AUG-2011",12275,52.125,-6.125,0,27.12  
"12-AUG-2011",12276,52.125,-6.125,0,27.14  
"13-AUG-2011",12277,52.125,-6.125,0,26.98  
"14-AUG-2011",12278,52.125,-6.125,0,27.07  
"15-AUG-2011",12279,52.125,-6.125,0,27.17  
"16-AUG-2011",12280,52.125,-6.125,0,27.14  
"17-AUG-2011",12281,52.125,-6.125,0,27.12  
"18-AUG-2011",12282,52.125,-6.125,0,26.88  
"19-AUG-2011",12283,52.125,-6.125,0,27.1  
"20-AUG-2011",12284,52.125,-6.125,0,27.24  
"21-AUG-2011",12285,52.125,-6.125,0,26.98  
"22-AUG-2011",12286,52.125,-6.125,0,26.92  
"23-AUG-2011",12287,52.125,-6.125,0,26.95  
"24-AUG-2011",12288,52.125,-6.125,0,26.92  
"25-AUG-2011",12289,52.125,-6.125,0,26.69  
"26-AUG-2011",12290,52.125,-6.125,0,26.62  
"27-AUG-2011",12291,52.125,-6.125,0,26.55  
"28-AUG-2011",12292,52.125,-6.125,0,26.71  
"29-AUG-2011",12293,52.125,-6.125,0,26.88  
"30-AUG-2011",12294,52.125,-6.125,0,26.82  
"31-AUG-2011",12295,52.125,-6.125,0,26.94  
"01-SEP-2011",12296,52.125,-6.125,0,26.86  
"02-SEP-2011",12297,52.125,-6.125,0,27.14  
"03-SEP-2011",12298,52.125,-6.125,0,26.99  
"04-SEP-2011",12299,52.125,-6.125,0,26.78  
"05-SEP-2011",12300,52.125,-6.125,0,27.05  
"06-SEP-2011",12301,52.125,-6.125,0,26.84  
"07-SEP-2011",12302,52.125,-6.125,0,26.71  
"08-SEP-2011",12303,52.125,-6.125,0,26.55  
"09-SEP-2011",12304,52.125,-6.125,0,26.49  
"10-SEP-2011",12305,52.125,-6.125,0,26.41  
"11-SEP-2011",12306,52.125,-6.125,0,26.53  
"12-SEP-2011",12307,52.125,-6.125,0,26.35  
"13-SEP-2011",12308,52.125,-6.125,0,26.36  
"14-SEP-2011",12309,52.125,-6.125,0,26.37  
"15-SEP-2011",12310,52.125,-6.125,0,26.39  
"16-SEP-2011",12311,52.125,-6.125,0,26.31  
"17-SEP-2011",12312,52.125,-6.125,0,26.48  
"18-SEP-2011",12313,52.125,-6.125,0,26.92  
"19-SEP-2011",12314,52.125,-6.125,0,26.86  
"20-SEP-2011",12315,52.125,-6.125,0,27.03  
"21-SEP-2011",12316,52.125,-6.125,0,27.29  
"22-SEP-2011",12317,52.125,-6.125,0,27.27  
"23-SEP-2011",12318,52.125,-6.125,0,27.39  
"24-SEP-2011",12319,52.125,-6.125,0,27.32  
"25-SEP-2011",12320,52.125,-6.125,0,27.08  
"26-SEP-2011",12321,52.125,-6.125,0,26.82  
"27-SEP-2011",12322,52.125,-6.125,0,27.46  
"28-SEP-2011",12323,52.125,-6.125,0,27.52  
"29-SEP-2011",12324,52.125,-6.125,0,27.19  
"30-SEP-2011",12325,52.125,-6.125,0,27.1  
"01-OCT-2011",12326,52.125,-6.125,0,27.01  
