# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -6.032878 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.96712229      0.00000000      0.00000000
    -13.96312189      0.00000000      0.00000000
    -13.95912149      0.00000000      0.00000000
    -13.95512109      0.00000000      0.00000000
    -13.95112069      0.00000000      0.00000000
    -13.94712029      0.00000000      0.00000000
    -13.94311989      0.00000000      0.00000000
    -13.93911949      0.00000000      0.00000000
    -13.93511909      0.00000000      0.00000000
    -13.93111869      0.00000000      0.00000000
    -13.92711829      0.00000000      0.00000000
    -13.92311789      0.00000000      0.00000000
    -13.91911749      0.00000000      0.00000000
    -13.91511709      0.00000000      0.00000000
    -13.91111669      0.00000000      0.00000000
    -13.90711629      0.00000000      0.00000000
    -13.90311589      0.00000000      0.00000000
    -13.89911549      0.00000000      0.00000000
    -13.89511509      0.00000000      0.00000000
    -13.89111469      0.00000000      0.00000000
    -13.88711429      0.00000000      0.00000000
    -13.88311389      0.00000000      0.00000000
    -13.87911349      0.00000000      0.00000000
    -13.87511309      0.00000000      0.00000000
    -13.87111269      0.00000000      0.00000000
    -13.86711229      0.00000000      0.00000000
    -13.86311189      0.00000000      0.00000000
    -13.85911149      0.00000000      0.00000000
    -13.85511109      0.00000000      0.00000000
    -13.85111069      0.00000000      0.00000000
    -13.84711029      0.00000000      0.00000000
    -13.84310989      0.00000000      0.00000000
    -13.83910949      0.00000000      0.00000000
    -13.83510909      0.00000000      0.00000000
    -13.83110869      0.00000000      0.00000000
    -13.82710829      0.00000000      0.00000000
    -13.82310789      0.00000000      0.00000000
    -13.81910749      0.00000000      0.00000000
    -13.81510709      0.00000000      0.00000000
    -13.81110669      0.00000000      0.00000000
    -13.80710629      0.00000000      0.00000000
    -13.80310589      0.00000002      0.00000002
    -13.79910549      0.00000022      0.00000022
    -13.79510509      0.00000176      0.00000176
    -13.79110469      0.00001225      0.00001225
    -13.78710429      0.00007266      0.00007266
    -13.78310389      0.00036741      0.00036741
    -13.77910349      0.00158302      0.00158302
    -13.77510309      0.00581192      0.00581190
    -13.77110269      0.01818236      0.01818232
    -13.76710229      0.04847080      0.04847071
    -13.76310189      0.11010554      0.11010536
    -13.75910149      0.21312636      0.21312608
    -13.75510109      0.35153144      0.35153111
    -13.75110069      0.49407197      0.49407168
    -13.74710029      0.59171868      0.59171855
    -13.74309989      0.60386432      0.60386440
    -13.73909949      0.52512475      0.52512501
    -13.73509909      0.38912096      0.38912130
    -13.73109869      0.24570036      0.24570066
    -13.72709829      0.13219834      0.13219855
    -13.72309789      0.06061013      0.06061025
    -13.71909749      0.02367901      0.02367906
    -13.71509709      0.00788280      0.00788283
    -13.71109669      0.00223613      0.00223614
    -13.70709629      0.00054052      0.00054052
    -13.70309589      0.00011133      0.00011133
    -13.69909549      0.00001954      0.00001954
    -13.69509509      0.00000292      0.00000292
    -13.69109469      0.00000037      0.00000037
    -13.68709429      0.00000004      0.00000004
    -13.68309389      0.00000000      0.00000000
    -13.67909349      0.00000000      0.00000000
    -13.67509309      0.00000000      0.00000000
    -13.67109269      0.00000000      0.00000000
    -13.66709229      0.00000000      0.00000000
    -13.66309189      0.00000000      0.00000000
    -13.65909149      0.00000000      0.00000000
    -13.65509108      0.00000000      0.00000000
    -13.65109068      0.00000000      0.00000000
    -13.64709028      0.00000000      0.00000000
    -13.64308988      0.00000000      0.00000000
    -13.63908948      0.00000000      0.00000000
    -13.63508908      0.00000000      0.00000000
    -13.63108868      0.00000000      0.00000000
    -13.62708828      0.00000000      0.00000000
    -13.62308788      0.00000000      0.00000000
    -13.61908748      0.00000000      0.00000000
    -13.61508708      0.00000000      0.00000000
    -13.61108668      0.00000000      0.00000000
    -13.60708628      0.00000000      0.00000000
    -13.60308588      0.00000000      0.00000000
    -13.59908548      0.00000000      0.00000000
    -13.59508508      0.00000000      0.00000000
    -13.59108468      0.00000000      0.00000000
    -13.58708428      0.00000000      0.00000000
    -13.58308388      0.00000000      0.00000000
    -13.57908348      0.00000000      0.00000000
    -13.57508308      0.00000000      0.00000000
    -13.57108268      0.00000003      0.00000003
    -13.56708228      0.00000025      0.00000025
    -13.56308188      0.00000214      0.00000214
    -13.55908148      0.00001546      0.00001546
    -13.55508108      0.00009541      0.00009541
    -13.55108068      0.00050170      0.00050170
    -13.54708028      0.00224792      0.00224792
    -13.54307988      0.00858248      0.00858247
    -13.53907948      0.02792181      0.02792179
    -13.53507908      0.07740581      0.07740576
    -13.53107868      0.18285317      0.18285308
    -13.52707828      0.36807000      0.36806986
    -13.52307788      0.63133132      0.63133114
    -13.51907748      0.92274825      0.92274808
    -13.51507708      1.14923306      1.14923297
    -13.51107668      1.21964089      1.21964091
    -13.50707628      1.10294746      1.10294759
    -13.50307588      0.84991728      0.84991746
    -13.49907548      0.55808134      0.55808151
    -13.49507508      0.31226101      0.31226113
    -13.49107468      0.14888292      0.14888299
    -13.48707428      0.06050855      0.06050858
    -13.48307388      0.02108536      0.02108537
    -13.47907348      0.00697526      0.00697526
    -13.47507308      0.00528735      0.00528734
    -13.47107268      0.01525944      0.01525942
    -13.46707228      0.05104297      0.05104290
    -13.46307188      0.14887272      0.14887254
    -13.45907148      0.37177863      0.37177825
    -13.45507108      0.79456901      0.79456832
    -13.45107068      1.45402911      1.45402810
    -13.44707028      2.27958446      2.27958328
    -13.44306988      3.06357601      3.06357499
    -13.43906948      3.53129435      3.53129387
    -13.43506908      3.49297805      3.49297831
    -13.43106868      2.96626945      2.96627034
    -13.42706828      2.16339345      2.16339462
    -13.42306788      1.35543914      1.35544023
    -13.41906748      0.72962359      0.72962438
    -13.41506708      0.33743380      0.33743426
    -13.41106668      0.13405644      0.13405667
    -13.40706628      0.04573837      0.04573847
    -13.40306588      0.01339693      0.01339696
    -13.39906548      0.00336714      0.00336715
    -13.39506508      0.00072581      0.00072581
    -13.39106468      0.00013410      0.00013410
    -13.38706428      0.00002123      0.00002123
    -13.38306388      0.00000288      0.00000288
    -13.37906348      0.00000033      0.00000033
    -13.37506308      0.00000003      0.00000003
    -13.37106268      0.00000000      0.00000000
    -13.36706228      0.00000000      0.00000000
    -13.36306188      0.00000000      0.00000000
    -13.35906148      0.00000000      0.00000000
    -13.35506108      0.00000000      0.00000000
    -13.35106068      0.00000000      0.00000000
    -13.34706028      0.00000000      0.00000000
    -13.34305988      0.00000000      0.00000000
    -13.33905948      0.00000000      0.00000000
    -13.33505908      0.00000000      0.00000000
    -13.33105868      0.00000000      0.00000000
    -13.32705828      0.00000000      0.00000000
    -13.32305788      0.00000000      0.00000000
    -13.31905748      0.00000000      0.00000000
    -13.31505708      0.00000000      0.00000000
    -13.31105668      0.00000000      0.00000000
    -13.30705628      0.00000000      0.00000000
    -13.30305588      0.00000000      0.00000000
    -13.29905548      0.00000000      0.00000000
    -13.29505508      0.00000000      0.00000000
    -13.29105468      0.00000000      0.00000000
    -13.28705428      0.00000000      0.00000000
    -13.28305388      0.00000000      0.00000000
    -13.27905348      0.00000000      0.00000000
    -13.27505308      0.00000000      0.00000000
    -13.27105268      0.00000000      0.00000000
    -13.26705228      0.00000000      0.00000000
    -13.26305188      0.00000000      0.00000000
    -13.25905148      0.00000000      0.00000000
    -13.25505108      0.00000000      0.00000000
    -13.25105068      0.00000000      0.00000000
    -13.24705028      0.00000000      0.00000000
    -13.24304988      0.00000000      0.00000000
    -13.23904948      0.00000000      0.00000000
    -13.23504908      0.00000000      0.00000000
    -13.23104868      0.00000000      0.00000000
    -13.22704828      0.00000000      0.00000000
    -13.22304788      0.00000000      0.00000000
    -13.21904748      0.00000000      0.00000000
    -13.21504708      0.00000000      0.00000000
    -13.21104668      0.00000000      0.00000000
    -13.20704628      0.00000000      0.00000000
    -13.20304588      0.00000000      0.00000000
