# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.20377693      0.19184781
    -19.99599960      0.20445393      0.19230056
    -19.99199920      0.20513954      0.19276491
    -19.98799880      0.20583345      0.19324068
    -19.98399840      0.20653534      0.19372770
    -19.97999800      0.20724479      0.19422578
    -19.97599760      0.20796137      0.19473473
    -19.97199720      0.20868454      0.19525439
    -19.96799680      0.20941369      0.19578459
    -19.96399640      0.21014811      0.19632516
    -19.95999600      0.21088702      0.19687598
    -19.95599560      0.21162951      0.19743692
    -19.95199520      0.21237454      0.19800787
    -19.94799480      0.21312097      0.19858876
    -19.94399440      0.21386754      0.19917950
    -19.93999400      0.21461283      0.19978003
    -19.93599360      0.21535532      0.20039031
    -19.93199320      0.21609334      0.20101028
    -19.92799280      0.21682507      0.20163988
    -19.92399240      0.21754860      0.20227904
    -19.91999200      0.21826185      0.20292769
    -19.91599160      0.21896266      0.20358571
    -19.91199120      0.21964873      0.20425295
    -19.90799080      0.22031768      0.20492920
    -19.90399040      0.22096702      0.20561422
    -19.89999000      0.22159419      0.20630767
    -19.89598960      0.22219658      0.20700916
    -19.89198920      0.22277152      0.20771819
    -19.88798880      0.22331632      0.20843416
    -19.88398840      0.22382828      0.20915638
    -19.87998800      0.22430471      0.20988402
    -19.87598760      0.22474295      0.21061615
    -19.87198720      0.22514038      0.21135169
    -19.86798680      0.22549447      0.21208942
    -19.86398640      0.22580277      0.21282800
    -19.85998600      0.22606294      0.21356594
    -19.85598560      0.22627278      0.21430159
    -19.85198520      0.22643024      0.21503318
    -19.84798480      0.22653343      0.21575880
    -19.84398440      0.22658066      0.21647640
    -19.83998400      0.22657041      0.21718380
    -19.83598360      0.22650140      0.21787870
    -19.83198320      0.22637256      0.21855872
    -19.82798280      0.22618306      0.21922134
    -19.82398240      0.22593232      0.21986401
    -19.81998200      0.22561998      0.22048407
    -19.81598160      0.22524594      0.22107883
    -19.81198120      0.22481036      0.22164557
    -19.80798080      0.22431363      0.22218157
    -19.80398040      0.22375639      0.22268408
    -19.79998000      0.22313952      0.22315042
    -19.79597960      0.22246411      0.22357793
    -19.79197920      0.22173149      0.22396403
    -19.78797880      0.22094318      0.22430622
    -19.78397840      0.22010090      0.22460213
    -19.77997800      0.21920653      0.22484950
    -19.77597760      0.21826212      0.22504622
    -19.77197720      0.21726987      0.22519034
    -19.76797680      0.21623208      0.22528012
    -19.76397640      0.21515117      0.22531396
    -19.75997600      0.21402963      0.22529053
    -19.75597560      0.21287002      0.22520868
    -19.75197520      0.21167496      0.22506748
    -19.74797480      0.21044705      0.22486627
    -19.74397440      0.20918895      0.22460460
    -19.73997400      0.20790327      0.22428227
    -19.73597360      0.20659262      0.22389932
    -19.73197320      0.20525955      0.22345603
    -19.72797280      0.20390655      0.22295293
    -19.72397240      0.20253605      0.22239074
    -19.71997200      0.20115039      0.22177045
    -19.71597160      0.19975184      0.22109321
    -19.71197120      0.19834255      0.22036041
    -19.70797080      0.19692458      0.21957361
    -19.70397040      0.19549986      0.21873453
    -19.69997000      0.19407025      0.21784505
    -19.69596960      0.19263745      0.21690720
    -19.69196920      0.19120308      0.21592311
    -19.68796880      0.18976866      0.21489503
    -19.68396840      0.18833556      0.21382527
    -19.67996800      0.18690509      0.21271623
    -19.67596760      0.18547844      0.21157034
    -19.67196720      0.18405673      0.21039007
    -19.66796680      0.18264097      0.20917789
    -19.66396640      0.18123211      0.20793629
    -19.65996600      0.17983103      0.20666771
    -19.65596560      0.17843854      0.20537457
    -19.65196520      0.17705541      0.20405926
    -19.64796480      0.17568234      0.20272408
    -19.64396440      0.17432003      0.20137130
    -19.63996400      0.17296909      0.20000309
    -19.63596360      0.17163016      0.19862154
    -19.63196320      0.17030381      0.19722867
    -19.62796280      0.16899061      0.19582638
    -19.62396240      0.16769113      0.19441651
    -19.61996200      0.16640589      0.19300078
    -19.61596160      0.16513544      0.19158084
    -19.61196120      0.16388027      0.19015821
    -19.60796080      0.16264090      0.18873437
    -19.60396040      0.16141780      0.18731067
    -19.59996000      0.16021145      0.18588842
    -19.59595960      0.15902230      0.18446882
    -19.59195920      0.15785077      0.18305301
    -19.58795880      0.15669726      0.18164209
    -19.58395840      0.15556212      0.18023706
    -19.57995800      0.15444567      0.17883890
    -19.57595760      0.15334821      0.17744853
    -19.57195720      0.15226994      0.17606684
    -19.56795680      0.15121105      0.17469466
    -19.56395640      0.15017165      0.17333281
    -19.55995600      0.14915178      0.17198208
    -19.55595560      0.14815144      0.17064323
    -19.55195520      0.14717052      0.16931699
    -19.54795480      0.14620888      0.16800409
    -19.54395440      0.14526626      0.16670521
    -19.53995400      0.14434235      0.16542103
    -19.53595360      0.14343677      0.16415221
    -19.53195320      0.14254906      0.16289936
    -19.52795280      0.14167868      0.16166310
    -19.52395240      0.14082503      0.16044398
    -19.51995200      0.13998745      0.15924254
    -19.51595160      0.13916524      0.15805927
    -19.51195120      0.13835761      0.15689462
    -19.50795080      0.13756376      0.15574900
    -19.50395040      0.13678285      0.15462275
    -19.49994999      0.13601402      0.15351615
    -19.49594959      0.13525638      0.15242944
    -19.49194919      0.13450905      0.15136277
    -19.48794879      0.13377115      0.15031621
    -19.48394839      0.13304181      0.14928979
    -19.47994799      0.13232020      0.14828343
    -19.47594759      0.13160552      0.14729697
    -19.47194719      0.13089699      0.14633021
    -19.46794679      0.13019393      0.14538281
    -19.46394639      0.12949568      0.14445440
    -19.45994599      0.12880167      0.14354451
    -19.45594559      0.12811139      0.14265259
    -19.45194519      0.12742441      0.14177805
    -19.44794479      0.12674041      0.14092020
    -19.44394439      0.12605912      0.14007832
    -19.43994399      0.12538036      0.13925162
    -19.43594359      0.12470406      0.13843928
    -19.43194319      0.12403020      0.13764044
    -19.42794279      0.12335886      0.13685423
    -19.42394239      0.12269019      0.13607973
    -19.41994199      0.12202442      0.13531607
    -19.41594159      0.12136182      0.13456232
    -19.41194119      0.12070273      0.13381763
    -19.40794079      0.12004753      0.13308113
    -19.40394039      0.11939664      0.13235201
    -19.39993999      0.11875050      0.13162950
    -19.39593959      0.11810957      0.13091287
    -19.39193919      0.11747432      0.13020148
    -19.38793879      0.11684519      0.12949473
    -19.38393839      0.11622262      0.12879211
    -19.37993799      0.11560704      0.12809318
    -19.37593759      0.11499880      0.12739760
    -19.37193719      0.11439823      0.12670509
    -19.36793679      0.11380561      0.12601548
    -19.36393639      0.11322114      0.12532866
    -19.35993599      0.11264497      0.12464463
    -19.35593559      0.11207716      0.12396345
    -19.35193519      0.11151771      0.12328525
    -19.34793479      0.11096654      0.12261026
    -19.34393439      0.11042349      0.12193874
    -19.33993399      0.10988831      0.12127101
    -19.33593359      0.10936070      0.12060745
    -19.33193319      0.10884029      0.11994847
    -19.32793279      0.10832662      0.11929450
    -19.32393239      0.10781920      0.11864598
    -19.31993199      0.10731748      0.11800337
    -19.31593159      0.10682087      0.11736711
    -19.31193119      0.10632874      0.11673763
    -19.30793079      0.10584047      0.11611534
    -19.30393039      0.10535541      0.11550058
    -19.29992999      0.10487289      0.11489369
    -19.29592959      0.10439230      0.11429491
    -19.29192919      0.10391302      0.11370447
    -19.28792879      0.10343447      0.11312248
    -19.28392839      0.10295613      0.11254901
