# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.868607 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -14.13139303      0.00000000      0.00000000
    -14.12739263      0.00000000      0.00000000
    -14.12339223      0.00000000      0.00000000
    -14.11939183      0.00000000      0.00000000
    -14.11539143      0.00000000      0.00000000
    -14.11139103      0.00000000      0.00000000
    -14.10739063      0.00000000      0.00000000
    -14.10339023      0.00000000      0.00000000
    -14.09938983      0.00000000      0.00000000
    -14.09538943      0.00000000      0.00000000
    -14.09138903      0.00000000      0.00000000
    -14.08738863      0.00000000      0.00000000
    -14.08338823      0.00000000      0.00000000
    -14.07938783      0.00000000      0.00000000
    -14.07538743      0.00000000      0.00000000
    -14.07138703      0.00000000      0.00000000
    -14.06738663      0.00000000      0.00000000
    -14.06338623      0.00000000      0.00000000
    -14.05938583      0.00000000      0.00000000
    -14.05538543      0.00000000      0.00000000
    -14.05138503      0.00000000      0.00000000
    -14.04738463      0.00000000      0.00000000
    -14.04338423      0.00000000      0.00000000
    -14.03938383      0.00000000      0.00000000
    -14.03538343      0.00000000      0.00000000
    -14.03138303      0.00000000      0.00000000
    -14.02738263      0.00000000      0.00000000
    -14.02338223      0.00000000      0.00000000
    -14.01938183      0.00000000      0.00000000
    -14.01538143      0.00000000      0.00000000
    -14.01138103      0.00000000      0.00000000
    -14.00738063      0.00000000      0.00000000
    -14.00338023      0.00000000      0.00000000
    -13.99937983      0.00000000      0.00000000
    -13.99537943      0.00000000      0.00000000
    -13.99137903      0.00000000      0.00000000
    -13.98737863      0.00000000      0.00000000
    -13.98337823      0.00000000      0.00000000
    -13.97937783      0.00000000      0.00000000
    -13.97537743      0.00000000      0.00000000
    -13.97137703      0.00000000      0.00000000
    -13.96737663      0.00000000      0.00000000
    -13.96337623      0.00000000      0.00000000
    -13.95937583      0.00000003      0.00000003
    -13.95537543      0.00000029      0.00000029
    -13.95137503      0.00000255      0.00000255
    -13.94737463      0.00001881      0.00001881
    -13.94337423      0.00011833      0.00011832
    -13.93937383      0.00063432      0.00063428
    -13.93537343      0.00289745      0.00289727
    -13.93137303      0.01127779      0.01127717
    -13.92737263      0.03740508      0.03740327
    -13.92337223      0.10571489      0.10571050
    -13.91937183      0.25458964      0.25458083
    -13.91537143      0.52244952      0.52243507
    -13.91137103      0.91358081      0.91356187
    -13.90737063      1.36128365      1.36126486
    -13.90337023      1.72842012      1.72840824
    -13.89936983      1.87003196      1.87003206
    -13.89536943      1.72404171      1.72405375
    -13.89136903      1.35439561      1.35441445
    -13.88736863      0.90665557      0.90667446
    -13.88336823      0.51717575      0.51719011
    -13.87936783      0.25138132      0.25139004
    -13.87536743      0.10411825      0.10412259
    -13.87136703      0.03674682      0.03674861
    -13.86736663      0.01105126      0.01105187
    -13.86336623      0.00283206      0.00283224
    -13.85936583      0.00061843      0.00061848
    -13.85536543      0.00011508      0.00011508
    -13.85136503      0.00001825      0.00001825
    -13.84736463      0.00000247      0.00000247
    -13.84336423      0.00000028      0.00000028
    -13.83936383      0.00000003      0.00000003
    -13.83536343      0.00000000      0.00000000
    -13.83136303      0.00000000      0.00000000
    -13.82736263      0.00000000      0.00000000
    -13.82336223      0.00000000      0.00000000
    -13.81936183      0.00000000      0.00000000
    -13.81536143      0.00000000      0.00000000
    -13.81136103      0.00000000      0.00000000
    -13.80736063      0.00000000      0.00000000
    -13.80336023      0.00000000      0.00000000
    -13.79935983      0.00000000      0.00000000
    -13.79535943      0.00000000      0.00000000
    -13.79135903      0.00000000      0.00000000
    -13.78735863      0.00000000      0.00000000
    -13.78335823      0.00000000      0.00000000
    -13.77935783      0.00000000      0.00000000
    -13.77535743      0.00000000      0.00000000
    -13.77135703      0.00000000      0.00000000
    -13.76735663      0.00000000      0.00000000
    -13.76335623      0.00000000      0.00000000
    -13.75935583      0.00000000      0.00000000
    -13.75535543      0.00000000      0.00000000
    -13.75135503      0.00000000      0.00000000
    -13.74735463      0.00000000      0.00000000
    -13.74335423      0.00000000      0.00000000
    -13.73935383      0.00000000      0.00000000
    -13.73535343      0.00000000      0.00000000
    -13.73135303      0.00000000      0.00000000
    -13.72735263      0.00000000      0.00000000
    -13.72335223      0.00000000      0.00000000
    -13.71935183      0.00000000      0.00000000
    -13.71535143      0.00000000      0.00000000
    -13.71135103      0.00000000      0.00000000
    -13.70735063      0.00000000      0.00000000
    -13.70335023      0.00000000      0.00000000
    -13.69934983      0.00000000      0.00000000
    -13.69534943      0.00000000      0.00000000
    -13.69134903      0.00000000      0.00000000
    -13.68734863      0.00000000      0.00000000
    -13.68334823      0.00000000      0.00000000
    -13.67934783      0.00000000      0.00000000
    -13.67534743      0.00000000      0.00000000
    -13.67134703      0.00000000      0.00000000
    -13.66734663      0.00000000      0.00000000
    -13.66334623      0.00000000      0.00000000
    -13.65934583      0.00000000      0.00000000
    -13.65534543      0.00000000      0.00000000
    -13.65134503      0.00000000      0.00000000
    -13.64734463      0.00000000      0.00000000
    -13.64334423      0.00000000      0.00000000
    -13.63934383      0.00000000      0.00000000
    -13.63534343      0.00000000      0.00000000
    -13.63134303      0.00000000      0.00000000
    -13.62734263      0.00000000      0.00000000
    -13.62334223      0.00000000      0.00000000
    -13.61934183      0.00000000      0.00000000
    -13.61534143      0.00000000      0.00000000
    -13.61134103      0.00000000      0.00000000
    -13.60734063      0.00000000      0.00000000
    -13.60334023      0.00000000      0.00000000
    -13.59933983      0.00000000      0.00000000
    -13.59533943      0.00000000      0.00000000
    -13.59133903      0.00000000      0.00000000
    -13.58733863      0.00000000      0.00000000
    -13.58333823      0.00000000      0.00000000
    -13.57933783      0.00000000      0.00000000
    -13.57533743      0.00000000      0.00000000
    -13.57133703      0.00000000      0.00000000
    -13.56733662      0.00000000      0.00000000
    -13.56333622      0.00000000      0.00000000
    -13.55933582      0.00000000      0.00000000
    -13.55533542      0.00000000      0.00000000
    -13.55133502      0.00000000      0.00000000
    -13.54733462      0.00000000      0.00000000
    -13.54333422      0.00000000      0.00000000
    -13.53933382      0.00000000      0.00000000
    -13.53533342      0.00000000      0.00000000
    -13.53133302      0.00000000      0.00000000
    -13.52733262      0.00000000      0.00000000
    -13.52333222      0.00000000      0.00000000
    -13.51933182      0.00000000      0.00000000
    -13.51533142      0.00000000      0.00000000
    -13.51133102      0.00000000      0.00000000
    -13.50733062      0.00000000      0.00000000
    -13.50333022      0.00000000      0.00000000
    -13.49932982      0.00000000      0.00000000
    -13.49532942      0.00000000      0.00000000
    -13.49132902      0.00000000      0.00000000
    -13.48732862      0.00000000      0.00000000
    -13.48332822      0.00000000      0.00000000
    -13.47932782      0.00000000      0.00000000
    -13.47532742      0.00000000      0.00000000
    -13.47132702      0.00000000      0.00000000
    -13.46732662      0.00000000      0.00000000
    -13.46332622      0.00000000      0.00000000
    -13.45932582      0.00000000      0.00000000
    -13.45532542      0.00000000      0.00000000
    -13.45132502      0.00000000      0.00000000
    -13.44732462      0.00000000      0.00000000
    -13.44332422      0.00000000      0.00000000
    -13.43932382      0.00000000      0.00000000
    -13.43532342      0.00000000      0.00000000
    -13.43132302      0.00000000      0.00000000
    -13.42732262      0.00000000      0.00000000
    -13.42332222      0.00000000      0.00000000
    -13.41932182      0.00000000      0.00000000
    -13.41532142      0.00000000      0.00000000
    -13.41132102      0.00000000      0.00000000
    -13.40732062      0.00000000      0.00000000
    -13.40332022      0.00000000      0.00000000
    -13.39931982      0.00000000      0.00000000
    -13.39531942      0.00000000      0.00000000
    -13.39131902      0.00000000      0.00000000
    -13.38731862      0.00000000      0.00000000
    -13.38331822      0.00000000      0.00000000
    -13.37931782      0.00000000      0.00000000
    -13.37531742      0.00000000      0.00000000
    -13.37131702      0.00000000      0.00000000
    -13.36731662      0.00000000      0.00000000
    -13.36331622      0.00000000      0.00000000
    -13.35931582      0.00000000      0.00000000
    -13.35531542      0.00000000      0.00000000
    -13.35131502      0.00000000      0.00000000
    -13.34731462      0.00000000      0.00000000
    -13.34331422      0.00000000      0.00000000
    -13.33931382      0.00000000      0.00000000
    -13.33531342      0.00000000      0.00000000
    -13.33131302      0.00000000      0.00000000
    -13.32731262      0.00000000      0.00000000
    -13.32331222      0.00000000      0.00000000
    -13.31931182      0.00000000      0.00000000
    -13.31531142      0.00000000      0.00000000
    -13.31131102      0.00000000      0.00000000
    -13.30731062      0.00000000      0.00000000
    -13.30331022      0.00000000      0.00000000
    -13.29930982      0.00000000      0.00000000
    -13.29530942      0.00000000      0.00000000
    -13.29130902      0.00000000      0.00000000
    -13.28730862      0.00000000      0.00000000
    -13.28330822      0.00000000      0.00000000
    -13.27930782      0.00000000      0.00000000
    -13.27530742      0.00000000      0.00000000
    -13.27130702      0.00000000      0.00000000
    -13.26730662      0.00000000      0.00000000
    -13.26330622      0.00000000      0.00000000
    -13.25930582      0.00000000      0.00000000
    -13.25530542      0.00000000      0.00000000
    -13.25130502      0.00000000      0.00000000
    -13.24730462      0.00000000      0.00000000
    -13.24330422      0.00000000      0.00000000
    -13.23930382      0.00000000      0.00000000
    -13.23530342      0.00000000      0.00000000
    -13.23130302      0.00000000      0.00000000
    -13.22730262      0.00000000      0.00000000
    -13.22330222      0.00000000      0.00000000
    -13.21930182      0.00000000      0.00000000
    -13.21530142      0.00000000      0.00000000
    -13.21130102      0.00000000      0.00000000
    -13.20730062      0.00000000      0.00000000
    -13.20330022      0.00000000      0.00000000
    -13.19929982      0.00000000      0.00000000
    -13.19529942      0.00000000      0.00000000
    -13.19129902      0.00000000      0.00000000
    -13.18729862      0.00000000      0.00000000
    -13.18329822      0.00000000      0.00000000
    -13.17929782      0.00000000      0.00000000
    -13.17529742      0.00000000      0.00000000
    -13.17129702      0.00000000      0.00000000
    -13.16729662      0.00000000      0.00000000
    -13.16329622      0.00000000      0.00000000
