# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545612 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.91433422      0.12663996      0.14413831
    -13.91033382      0.12598132      0.14303101
    -13.90633342      0.12535257      0.14193499
    -13.90233302      0.12475287      0.14085214
    -13.89833262      0.12418109      0.13978441
    -13.89433222      0.12363589      0.13873370
    -13.89033182      0.12311568      0.13770191
    -13.88633142      0.12261865      0.13669086
    -13.88233102      0.12214280      0.13570232
    -13.87833062      0.12168592      0.13473791
    -13.87433022      0.12124568      0.13379918
    -13.87032982      0.12081958      0.13288748
    -13.86632942      0.12040503      0.13200403
    -13.86232902      0.11999935      0.13114984
    -13.85832862      0.11959981      0.13032573
    -13.85432822      0.11920365      0.12953228
    -13.85032782      0.11880814      0.12876987
    -13.84632742      0.11841059      0.12803861
    -13.84232702      0.11800836      0.12733838
    -13.83832662      0.11759894      0.12666881
    -13.83432622      0.11717995      0.12602927
    -13.83032582      0.11674917      0.12541888
    -13.82632542      0.11630458      0.12483652
    -13.82232502      0.11584436      0.12428082
    -13.81832462      0.11536694      0.12375019
    -13.81432422      0.11487101      0.12324284
    -13.81032382      0.11435555      0.12275677
    -13.80632342      0.11381980      0.12228978
    -13.80232302      0.11326332      0.12183957
    -13.79832262      0.11268598      0.12140365
    -13.79432222      0.11208794      0.12097945
    -13.79032182      0.11146968      0.12056432
    -13.78632142      0.11083199      0.12015557
    -13.78232102      0.11017594      0.11975046
    -13.77832062      0.10950288      0.11934629
    -13.77432022      0.10881442      0.11894037
    -13.77031982      0.10811243      0.11853013
    -13.76631942      0.10739899      0.11811305
    -13.76231902      0.10667636      0.11768676
    -13.75831862      0.10594699      0.11724908
    -13.75431822      0.10521343      0.11679796
    -13.75031782      0.10447836      0.11633162
    -13.74631742      0.10374450      0.11584847
    -13.74231702      0.10301462      0.11534720
    -13.73831662      0.10229147      0.11482676
    -13.73431622      0.10157775      0.11428637
    -13.73031582      0.10087609      0.11372559
    -13.72631542      0.10018900      0.11314423
    -13.72231502      0.09951886      0.11254243
    -13.71831462      0.09886784      0.11192063
    -13.71431422      0.09823794      0.11127958
    -13.71031382      0.09763088      0.11062029
    -13.70631342      0.09704816      0.10994409
    -13.70231302      0.09649098      0.10925253
    -13.69831262      0.09596026      0.10854743
    -13.69431222      0.09545661      0.10783083
