# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.91422137      0.12960569      0.14327136
    -13.91022097      0.12890166      0.14246895
    -13.90622057      0.12819121      0.14168572
    -13.90222017      0.12747431      0.14091987
    -13.89821977      0.12675109      0.14016956
    -13.89421937      0.12602193      0.13943288
    -13.89021897      0.12528734      0.13870793
    -13.88621857      0.12454803      0.13799281
    -13.88221817      0.12380488      0.13728564
    -13.87821777      0.12305892      0.13658459
    -13.87421737      0.12231131      0.13588789
    -13.87021697      0.12156332      0.13519387
    -13.86621657      0.12081634      0.13450095
    -13.86221617      0.12007181      0.13380770
    -13.85821577      0.11933126      0.13311279
    -13.85421537      0.11859623      0.13241508
    -13.85021497      0.11786827      0.13171358
    -13.84621457      0.11714891      0.13100747
    -13.84221417      0.11643967      0.13029613
    -13.83821377      0.11574197      0.12957911
    -13.83421337      0.11505717      0.12885618
    -13.83021297      0.11438651      0.12812729
    -13.82621257      0.11373113      0.12739257
    -13.82221217      0.11309200      0.12665238
    -13.81821177      0.11246994      0.12590722
    -13.81421137      0.11186559      0.12515779
    -13.81021097      0.11127941      0.12440495
    -13.80621056      0.11071166      0.12364970
    -13.80221016      0.11016241      0.12289318
    -13.79820976      0.10963152      0.12213665
    -13.79420936      0.10911863      0.12138145
    -13.79020896      0.10862321      0.12062902
    -13.78620856      0.10814450      0.11988085
    -13.78220816      0.10768158      0.11913844
    -13.77820776      0.10723335      0.11840334
    -13.77420736      0.10679853      0.11767705
    -13.77020696      0.10637572      0.11696104
    -13.76620656      0.10596338      0.11625673
    -13.76220616      0.10555988      0.11556546
    -13.75820576      0.10516349      0.11488846
    -13.75420536      0.10477243      0.11422683
    -13.75020496      0.10438490      0.11358154
    -13.74620456      0.10399908      0.11295340
    -13.74220416      0.10361318      0.11234305
    -13.73820376      0.10322543      0.11175094
    -13.73420336      0.10283416      0.11117733
    -13.73020296      0.10243778      0.11062230
    -13.72620256      0.10203482      0.11008570
    -13.72220216      0.10162394      0.10956720
    -13.71820176      0.10120398      0.10906626
    -13.71420136      0.10077391      0.10858215
    -13.71020096      0.10033294      0.10811395
    -13.70620056      0.09988045      0.10766058
    -13.70220016      0.09941603      0.10722078
    -13.69819976      0.09893949      0.10679315
    -13.69419936      0.09845085      0.10637619
    -13.69019896      0.09795035      0.10596825
    -13.68619856      0.09743844      0.10556763
    -13.68219816      0.09691576      0.10517257
    -13.67819776      0.09638317      0.10478125
    -13.67419736      0.09584168      0.10439188
    -13.67019696      0.09529248      0.10400264
    -13.66619656      0.09473690      0.10361179
    -13.66219616      0.09417639      0.10321764
    -13.65819576      0.09361251      0.10281859
    -13.65419536      0.09304688      0.10241315
    -13.65019496      0.09248120      0.10199998
