# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.20276923      0.19210446
    -19.99599960      0.20348611      0.19243782
    -19.99199920      0.20422517      0.19278053
    -19.98799880      0.20498535      0.19313414
    -19.98399840      0.20576538      0.19350019
    -19.97999800      0.20656376      0.19388021
    -19.97599760      0.20737880      0.19427571
    -19.97199720      0.20820856      0.19468813
    -19.96799680      0.20905095      0.19511882
    -19.96399640      0.20990366      0.19556905
    -19.95999600      0.21076423      0.19603997
    -19.95599560      0.21163005      0.19653261
    -19.95199520      0.21249835      0.19704784
    -19.94799480      0.21336627      0.19758638
    -19.94399440      0.21423083      0.19814876
    -19.93999400      0.21508898      0.19873534
    -19.93599360      0.21593761      0.19934626
    -19.93199320      0.21677359      0.19998148
    -19.92799280      0.21759374      0.20064073
    -19.92399240      0.21839492      0.20132354
    -19.91999200      0.21917400      0.20202921
    -19.91599160      0.21992792      0.20275682
    -19.91199120      0.22065366      0.20350525
    -19.90799080      0.22134832      0.20427316
    -19.90399040      0.22200908      0.20505899
    -19.89999000      0.22263327      0.20586100
    -19.89598960      0.22321834      0.20667727
    -19.89198920      0.22376190      0.20750568
    -19.88798880      0.22426175      0.20834397
    -19.88398840      0.22471584      0.20918971
    -19.87998800      0.22512233      0.21004036
    -19.87598760      0.22547955      0.21089325
    -19.87198720      0.22578605      0.21174562
    -19.86798680      0.22604060      0.21259463
    -19.86398640      0.22624214      0.21343739
    -19.85998600      0.22638984      0.21427095
    -19.85598560      0.22648308      0.21509236
    -19.85198520      0.22652142      0.21589866
    -19.84798480      0.22650463      0.21668691
    -19.84398440      0.22643267      0.21745422
    -19.83998400      0.22630566      0.21819775
    -19.83598360      0.22612393      0.21891473
    -19.83198320      0.22588793      0.21960249
    -19.82798280      0.22559827      0.22025846
    -19.82398240      0.22525571      0.22088019
    -19.81998200      0.22486112      0.22146537
    -19.81598160      0.22441548      0.22201183
    -19.81198120      0.22391987      0.22251756
    -19.80798080      0.22337545      0.22298071
    -19.80398040      0.22278344      0.22339959
    -19.79998000      0.22214512      0.22377270
    -19.79597960      0.22146182      0.22409871
    -19.79197920      0.22073489      0.22437646
    -19.78797880      0.21996570      0.22460499
    -19.78397840      0.21915563      0.22478349
    -19.77997800      0.21830605      0.22491134
    -19.77597760      0.21741834      0.22498809
    -19.77197720      0.21649383      0.22501345
    -19.76797680      0.21553387      0.22498728
    -19.76397640      0.21453974      0.22490959
    -19.75997600      0.21351271      0.22478054
    -19.75597560      0.21245403      0.22460039
    -19.75197520      0.21136489      0.22436956
    -19.74797480      0.21024646      0.22408854
    -19.74397440      0.20909990      0.22375793
    -19.73997400      0.20792630      0.22337843
    -19.73597360      0.20672676      0.22295079
    -19.73197320      0.20550236      0.22247584
    -19.72797280      0.20425416      0.22195446
    -19.72397240      0.20298321      0.22138756
    -19.71997200      0.20169057      0.22077610
    -19.71597160      0.20037730      0.22012106
    -19.71197120      0.19904449      0.21942343
    -19.70797080      0.19769324      0.21868423
    -19.70397040      0.19632469      0.21790445
    -19.69997000      0.19494001      0.21708511
    -19.69596960      0.19354042      0.21622722
    -19.69196920      0.19212718      0.21533177
    -19.68796880      0.19070161      0.21439975
    -19.68396840      0.18926509      0.21343216
    -19.67996800      0.18781906      0.21242995
    -19.67596760      0.18636502      0.21139411
