# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -20.00000000      0.20655054      0.19084197
    -19.99599960      0.20729393      0.19153975
    -19.99199920      0.20802043      0.19225686
    -19.98799880      0.20872915      0.19299094
    -19.98399840      0.20941940      0.19373959
    -19.97999800      0.21009063      0.19450034
    -19.97599760      0.21074250      0.19527074
    -19.97199720      0.21137482      0.19604829
    -19.96799680      0.21198757      0.19683056
    -19.96399640      0.21258088      0.19761513
    -19.95999600      0.21315499      0.19839967
    -19.95599560      0.21371031      0.19918192
    -19.95199520      0.21424731      0.19995975
    -19.94799480      0.21476659      0.20073113
    -19.94399440      0.21526880      0.20149416
    -19.93999400      0.21575466      0.20224713
    -19.93599360      0.21622490      0.20298845
    -19.93199320      0.21668028      0.20371673
    -19.92799280      0.21712158      0.20443076
    -19.92399240      0.21754952      0.20512950
    -19.91999200      0.21796479      0.20581213
    -19.91599160      0.21836803      0.20647799
    -19.91199120      0.21875978      0.20712663
    -19.90799080      0.21914050      0.20775777
    -19.90399040      0.21951052      0.20837133
    -19.89999000      0.21987005      0.20896738
    -19.89598960      0.22021916      0.20954616
    -19.89198920      0.22055778      0.21010807
    -19.88798880      0.22088565      0.21065363
    -19.88398840      0.22120235      0.21118349
    -19.87998800      0.22150730      0.21169839
    -19.87598760      0.22179971      0.21219917
    -19.87198720      0.22207865      0.21268673
    -19.86798680      0.22234296      0.21316199
    -19.86398640      0.22259133      0.21362593
    -19.85998600      0.22282228      0.21407951
    -19.85598560      0.22303416      0.21452368
    -19.85198520      0.22322516      0.21495933
    -19.84798480      0.22339332      0.21538733
    -19.84398440      0.22353656      0.21580841
    -19.83998400      0.22365268      0.21622324
    -19.83598360      0.22373936      0.21663237
    -19.83198320      0.22379424      0.21703618
    -19.82798280      0.22381486      0.21743493
    -19.82398240      0.22379873      0.21782869
    -19.81998200      0.22374335      0.21821736
    -19.81598160      0.22364621      0.21860066
    -19.81198120      0.22350484      0.21897810
    -19.80798080      0.22331680      0.21934898
    -19.80398040      0.22307975      0.21971240
    -19.79998000      0.22279142      0.22006726
    -19.79597960      0.22244968      0.22041224
    -19.79197920      0.22205253      0.22074582
    -19.78797880      0.22159814      0.22106628
    -19.78397840      0.22108486      0.22137172
    -19.77997800      0.22051127      0.22166005
    -19.77597760      0.21987614      0.22192903
    -19.77197720      0.21917851      0.22217624
    -19.76797680      0.21841764      0.22239916
    -19.76397640      0.21759311      0.22259513
    -19.75997600      0.21670474      0.22276141
    -19.75597560      0.21575266      0.22289517
    -19.75197520      0.21473729      0.22299356
    -19.74797480      0.21365936      0.22305367
    -19.74397440      0.21251990      0.22307262
    -19.73997400      0.21132025      0.22304754
    -19.73597360      0.21006206      0.22297560
    -19.73197320      0.20874725      0.22285408
    -19.72797280      0.20737808      0.22268034
    -19.72397240      0.20595705      0.22245187
    -19.71997200      0.20448694      0.22216633
    -19.71597160      0.20297082      0.22182153
    -19.71197120      0.20141196      0.22141552
    -19.70797080      0.19981387      0.22094654
    -19.70397040      0.19818027      0.22041308
    -19.69997000      0.19651506      0.21981392
    -19.69596960      0.19482230      0.21914808
    -19.69196920      0.19310619      0.21841490
    -19.68796880      0.19137102      0.21761402
    -19.68396840      0.18962120      0.21674538
    -19.67996800      0.18786117      0.21580928
    -19.67596760      0.18609540      0.21480630
    -19.67196720      0.18432839      0.21373740
    -19.66796680      0.18256457      0.21260383
    -19.66396640      0.18080835      0.21140720
    -19.65996600      0.17906404      0.21014944
    -19.65596560      0.17733585      0.20883278
    -19.65196520      0.17562783      0.20745976
    -19.64796480      0.17394390      0.20603322
    -19.64396440      0.17228777      0.20455628
    -19.63996400      0.17066294      0.20303231
    -19.63596360      0.16907268      0.20146494
    -19.63196320      0.16752000      0.19985800
    -19.62796280      0.16600765      0.19821552
    -19.62396240      0.16453807      0.19654172
    -19.61996200      0.16311340      0.19484095
    -19.61596160      0.16173547      0.19311768
    -19.61196120      0.16040577      0.19137648
    -19.60796080      0.15912546      0.18962197
    -19.60396040      0.15789535      0.18785881
    -19.59996000      0.15671590      0.18609167
    -19.59595960      0.15558724      0.18432518
    -19.59195920      0.15450912      0.18256391
    -19.58795880      0.15348099      0.18081235
    -19.58395840      0.15250191      0.17907489
    -19.57995800      0.15157067      0.17735575
    -19.57595760      0.15068569      0.17565899
    -19.57195720      0.14984513      0.17398849
    -19.56795680      0.14904684      0.17234787
    -19.56395640      0.14828840      0.17074056
    -19.55995600      0.14756717      0.16916968
    -19.55595560      0.14688025      0.16763809
    -19.55195520      0.14622456      0.16614835
    -19.54795480      0.14559685      0.16470268
    -19.54395440      0.14499371      0.16330301
    -19.53995400      0.14441162      0.16195090
    -19.53595360      0.14384697      0.16064758
    -19.53195320      0.14329609      0.15939393
    -19.52795280      0.14275529      0.15819046
    -19.52395240      0.14222090      0.15703734
    -19.51995200      0.14168926      0.15593439
    -19.51595160      0.14115681      0.15488106
    -19.51195120      0.14062009      0.15387649
    -19.50795080      0.14007576      0.15291947
    -19.50395040      0.13952065      0.15200847
    -19.49994999      0.13895181      0.15114168
    -19.49594959      0.13836648      0.15031697
    -19.49194919      0.13776218      0.14953198
    -19.48794879      0.13713667      0.14878408
    -19.48394839      0.13648804      0.14807042
    -19.47994799      0.13581467      0.14738796
    -19.47594759      0.13511528      0.14673348
    -19.47194719      0.13438894      0.14610363
    -19.46794679      0.13363507      0.14549494
    -19.46394639      0.13285344      0.14490385
    -19.45994599      0.13204422      0.14432675
    -19.45594559      0.13120792      0.14376000
    -19.45194519      0.13034542      0.14320000
    -19.44794479      0.12945796      0.14264316
    -19.44394439      0.12854711      0.14208597
    -19.43994399      0.12761480      0.14152504
    -19.43594359      0.12666326      0.14095709
    -19.43194319      0.12569499      0.14037903
    -19.42794279      0.12471279      0.13978796
    -19.42394239      0.12371969      0.13918118
    -19.41994199      0.12271892      0.13855624
    -19.41594159      0.12171389      0.13791099
    -19.41194119      0.12070816      0.13724353
    -19.40794079      0.11970537      0.13655229
    -19.40394039      0.11870924      0.13583601
    -19.39993999      0.11772352      0.13509377
    -19.39593959      0.11675193      0.13432502
    -19.39193919      0.11579814      0.13352952
    -19.38793879      0.11486570      0.13270743
    -19.38393839      0.11395805      0.13185923
    -19.37993799      0.11307843      0.13098579
    -19.37593759      0.11222985      0.13008829
    -19.37193719      0.11141510      0.12916828
    -19.36793679      0.11063666      0.12822761
    -19.36393639      0.10989670      0.12726845
    -19.35993599      0.10919702      0.12629324
    -19.35593559      0.10853910      0.12530469
    -19.35193519      0.10792397      0.12430575
    -19.34793479      0.10735230      0.12329956
    -19.34393439      0.10682433      0.12228946
    -19.33993399      0.10633987      0.12127889
    -19.33593359      0.10589830      0.12027144
    -19.33193319      0.10549859      0.11927072
    -19.32793279      0.10513929      0.11828040
    -19.32393239      0.10481854      0.11730413
    -19.31993199      0.10453411      0.11634549
    -19.31593159      0.10428340      0.11540798
    -19.31193119      0.10406346      0.11449497
    -19.30793079      0.10387106      0.11360965
    -19.30393039      0.10370265      0.11275503
    -19.29992999      0.10355451      0.11193383
    -19.29592959      0.10342266      0.11114852
    -19.29192919      0.10330302      0.11040128
    -19.28792879      0.10319137      0.10969392
    -19.28392839      0.10308343      0.10902792
    -19.27992799      0.10297493      0.10840435
    -19.27592759      0.10286161      0.10782393
    -19.27192719      0.10273930      0.10728693
    -19.26792679      0.10260396      0.10679322
    -19.26392639      0.10245172      0.10634227
    -19.25992599      0.10227893      0.10593310
    -19.25592559      0.10208220      0.10556435
    -19.25192519      0.10185842      0.10523424
    -19.24792479      0.10160483      0.10494062
    -19.24392439      0.10131902      0.10468097
    -19.23992399      0.10099897      0.10445245
    -19.23592359      0.10064309      0.10425187
    -19.23192319      0.10025018      0.10407581
    -19.22792279      0.09981951      0.10392058
    -19.22392239      0.09935079      0.10378230
    -19.21992199      0.09884418      0.10365692
    -19.21592159      0.09830028      0.10354028
    -19.21192119      0.09772015      0.10342814
    -19.20792079      0.09710525      0.10331626
    -19.20392039      0.09645746      0.10320039
    -19.19991999      0.09577904      0.10307636
    -19.19591959      0.09507261      0.10294013
    -19.19191919      0.09434112      0.10278781
    -19.18791879      0.09358779      0.10261571
    -19.18391839      0.09281613      0.10242038
    -19.17991799      0.09202983      0.10219869
    -19.17591759      0.09123276      0.10194778
    -19.17191719      0.09042891      0.10166517
    -19.16791679      0.08962235      0.10134878
    -19.16391639      0.08881719      0.10099688
    -19.15991599      0.08801751      0.10060822
    -19.15591559      0.08722734      0.10018194
    -19.15191519      0.08645061      0.09971766
    -19.14791479      0.08569108      0.09921542
    -19.14391439      0.08495234      0.09867573
    -19.13991399      0.08423774      0.09809954
    -19.13591359      0.08355038      0.09748822
    -19.13191319      0.08289306      0.09684355
    -19.12791279      0.08226824      0.09616771
    -19.12391239      0.08167806      0.09546325
    -19.11991199      0.08112427      0.09473306
    -19.11591159      0.08060825      0.09398031
    -19.11191119      0.08013098      0.09320845
    -19.10791079      0.07969306      0.09242116
    -19.10391039      0.07929467      0.09162231
    -19.09990999      0.07893559      0.09081588
    -19.09590959      0.07861525      0.09000597
    -19.09190919      0.07833268      0.08919672
    -19.08790879      0.07808656      0.08839227
    -19.08390839      0.07787525      0.08759672
    -19.07990799      0.07769678      0.08681408
    -19.07590759      0.07754892      0.08604822
    -19.07190719      0.07742920      0.08530283
    -19.06790679      0.07733494      0.08458141
    -19.06390639      0.07726327      0.08388719
    -19.05990599      0.07721122      0.08322311
    -19.05590559      0.07717570      0.08259183
    -19.05190519      0.07715358      0.08199562
    -19.04790479      0.07714174      0.08143645
    -19.04390439      0.07713708      0.08091586
    -19.03990399      0.07713658      0.08043505
    -19.03590359      0.07713734      0.07999480
    -19.03190319      0.07713661      0.07959551
    -19.02790279      0.07713185      0.07923716
    -19.02390239      0.07712074      0.07891938
    -19.01990199      0.07710122      0.07864140
    -19.01590159      0.07707151      0.07840212
    -19.01190119      0.07703018      0.07820008
    -19.00790079      0.07697610      0.07803354
    -19.00390039      0.07690852      0.07790046
    -18.99989999      0.07682705      0.07779854
    -18.99589959      0.07673169      0.07772530
    -18.99189919      0.07662280      0.07767806
    -18.98789879      0.07650117      0.07765400
    -18.98389839      0.07636793      0.07765023
    -18.97989799      0.07622461      0.07766378
    -18.97589759      0.07607310      0.07769168
    -18.97189719      0.07591563      0.07773099
    -18.96789679      0.07575477      0.07777883
    -18.96389639      0.07559339      0.07783244
    -18.95989599      0.07543464      0.07788922
    -18.95589559      0.07528192      0.07794675
    -18.95189519      0.07513884      0.07800284
    -18.94789479      0.07500920      0.07805554
    -18.94389439      0.07489695      0.07810320
    -18.93989399      0.07480614      0.07814447
    -18.93589359      0.07474089      0.07817836
    -18.93189319      0.07470535      0.07820418
    -18.92789279      0.07470365      0.07822164
    -18.92389239      0.07473986      0.07823082
    -18.91989199      0.07481799      0.07823215
    -18.91589159      0.07494188      0.07822647
    -18.91189119      0.07511521      0.07821498
    -18.90789079      0.07534146      0.07819922
    -18.90389039      0.07562386      0.07818112
    -18.89988999      0.07596538      0.07816291
    -18.89588959      0.07636866      0.07814716
    -18.89188919      0.07683605      0.07813671
    -18.88788879      0.07736951      0.07813466
    -18.88388839      0.07797064      0.07814434
    -18.87988799      0.07864067      0.07816927
    -18.87588759      0.07938040      0.07821313
    -18.87188719      0.08019023      0.07827973
    -18.86788679      0.08107014      0.07837293
    -18.86388639      0.08201971      0.07849666
    -18.85988599      0.08303809      0.07865481
    -18.85588559      0.08412402      0.07885126
    -18.85188519      0.08527584      0.07908976
