# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.83421331      0.89452030      0.22453095
    -13.83021291      0.91162648      0.25462712
    -13.82621251      0.92394655      0.28710519
    -13.82221211      0.93126316      0.32187540
    -13.81821171      0.93343836      0.35879546
    -13.81421131      0.93041792      0.39766753
    -13.81021091      0.92223340      0.43823659
    -13.80621051      0.90900197      0.48019023
    -13.80221011      0.89092377      0.52316014
    -13.79820971      0.86827706      0.56672541
    -13.79420931      0.84141124      0.61041764
    -13.79020891      0.81073793      0.65372799
    -13.78620851      0.77672055      0.69611589
    -13.78220811      0.73986264      0.73701942
    -13.77820771      0.70069540      0.77586706
    -13.77420731      0.65976490      0.81209043
    -13.77020691      0.61761937      0.84513775
    -13.76620651      0.57479693      0.87448755
    -13.76220611      0.53181431      0.89966214
    -13.75820571      0.48915671      0.92024035
    -13.75420531      0.44726919      0.93586920
    -13.75020491      0.40654973      0.94627390
    -13.74620451      0.36734410      0.95126583
    -13.74220411      0.32994258      0.95074821
    -13.73820371      0.29457848      0.94471928
    -13.73420331      0.26142838      0.93327263
    -13.73020291      0.23061389      0.91659493
    -13.72620251      0.20220480      0.89496091
    -13.72220211      0.17622326      0.86872591
    -13.71820171      0.15264885      0.83831620
    -13.71420131      0.13142423      0.80421748
    -13.71020091      0.11246109      0.76696202
    -13.70620051      0.09564618      0.72711479
    -13.70220011      0.08084728      0.68525927
    -13.69819971      0.06791874      0.64198326
    -13.69419931      0.05670676      0.59786533
    -13.69019891      0.04705388      0.55346220
    -13.68619851      0.03880311      0.50929753
    -13.68219811      0.03180117      0.46585238
    -13.67819771      0.02590124      0.42355753
    -13.67419731      0.02096499      0.38278780
    -13.67019691      0.01686401      0.34385844
    -13.66619651      0.01348078      0.30702353
    -13.66219611      0.01070912      0.27247616
    -13.65819571      0.00845422      0.24035043
    -13.65419531      0.00663240      0.21072475
    -13.65019491      0.00517061      0.18362649
    -13.64619451      0.00400575      0.15903739
    -13.64219411      0.00308386      0.13689967
    -13.63819371      0.00235923      0.11712241
    -13.63419331      0.00179353      0.09958811
    -13.63019291      0.00135491      0.08415895
    -13.62619251      0.00101711      0.07068287
    -13.62219211      0.00075872      0.05899902
    -13.61819171      0.00056240      0.04894272
    -13.61419131      0.00041425      0.04034968
    -13.61019091      0.00030320      0.03305956
    -13.60619051      0.00022052      0.02691878
    -13.60219011      0.00015937      0.02178267
    -13.59818971      0.00011445      0.01751706
    -13.59418931      0.00008167      0.01399917
    -13.59018891      0.00005791      0.01111812
    -13.58618851      0.00004080      0.00877495
    -13.58218811      0.00002857      0.00688240
    -13.57818771      0.00001987      0.00536432
    -13.57418730      0.00001374      0.00415494
    -13.57018690      0.00000944      0.00319808
    -13.56618650      0.00000644      0.00244616
    -13.56218610      0.00000437      0.00185930
    -13.55818570      0.00000294      0.00140436
    -13.55418530      0.00000197      0.00105408
    -13.55018490      0.00000131      0.00078620
    -13.54618450      0.00000087      0.00058271
    -13.54218410      0.00000057      0.00042917
    -13.53818370      0.00000037      0.00031409
    -13.53418330      0.00000024      0.00022843
    -13.53018290      0.00000016      0.00016508
    -13.52618250      0.00000011      0.00011854
    -13.52218210      0.00000008      0.00008459
    -13.51818170      0.00000006      0.00005998
    -13.51418130      0.00000006      0.00004226
    -13.51018090      0.00000007      0.00002959
    -13.50618050      0.00000010      0.00002059
    -13.50218010      0.00000014      0.00001423
    -13.49817970      0.00000020      0.00000978
